Id,SalePrice
1781,128531.59928735835
1782,89217.92199236914
1783,138996.6894187474
1784,108058.54310260434
1785,117191.13049095345
1786,140351.14520109486
1787,160587.9728121931
1788,60194.56407453068
1789,94599.69485917165
1790,80626.8164639671
1791,187138.7914573719
1792,161409.0757847198
1793,126597.64130557288
1794,151801.88867496513
1795,134941.61530352247
1796,123639.09336283797
1797,118884.47816116367
1798,122170.40582951774
1799,112041.5336855746
1800,123636.67610931347
1801,131963.0877483168
1802,130239.96362207616
1803,148000.4350842354
1804,137790.69926223296
1805,135675.8696269269
1806,123785.23467252494
1807,126551.595293389
1808,118918.4377035851
1809,116773.6976983443
1810,141303.69161934854
1811,90916.69221490803
1812,94170.30900244796
1813,123766.00430329109
1814,93116.3294466295
1815,58674.720887161384
1816,98452.9254302188
1817,106028.29445514253
1818,146960.90388181747
1819,132240.53670988092
1820,55645.15155383236
1821,115555.14810625176
1822,148631.3135030967
1823,43491.355194348755
1824,126533.35588927733
1825,136244.81971061253
1826,105530.90933509366
1827,100015.90660150988
1828,135068.10696713196
1829,118799.35868120918
1830,143470.17463447328
1831,145777.31342099505
1832,79117.93389551045
1833,139035.1177572069
1834,122699.7344459799
1835,121461.71938471144
1836,129669.13471524119
1837,87009.62617571457
1838,128699.39384265704
1839,105766.15672714137
1840,154518.79705233834
1841,136710.8314363501
1842,85773.43898379093
1843,132451.37557392288
1844,134450.24715129926
1845,141564.9286566542
1846,151435.05784883758
1847,169664.05327018388
1848,60777.87293670903
1849,105429.94823830653
1850,117028.60685184199
1851,155056.25346860528
1852,125213.36891045536
1853,128116.15754558455
1854,168324.14570144622
1855,146792.51577675622
1856,219163.96871281532
1857,143656.795004685
1858,141283.34320615567
1859,118289.31324551764
1860,152057.70418635118
1861,117553.82149235561
1862,322385.7284057945
1863,305349.394421458
1864,305464.132433531
1865,344491.05849587655
1866,333654.4075117951
1867,229009.29353796205
1868,296102.28897026624
1869,205278.1709584113
1870,225603.03170566214
1871,246599.66063005777
1872,168843.41894323193
1873,240897.00226691534
1874,150515.85591906152
1875,199756.21838698484
1876,201066.0505167529
1877,210417.37197654133
1878,199549.30865819321
1879,134529.52719979384
1880,134101.26948877107
1881,248941.690192181
1882,243488.6068393928
1883,186510.7419680222
1884,203121.689127199
1885,236350.14770805102
1886,291152.2834534695
1887,208871.59253185906
1888,271220.2698427867
1889,165951.56116838462
1890,121442.26476772873
1891,133760.29821971987
1892,99391.59235555897
1893,131245.33145217333
1894,126720.6137567946
1895,132764.17222022684
1896,126945.92813445906
1897,114988.74101651377
1898,116548.72772664236
1899,155949.94735194277
1900,157056.46285847868
1901,171575.74585444055
1902,150298.44150334835
1903,216508.72071923723
1904,143943.4936927121
1905,194051.8838326942
1906,152369.85606760113
1907,204520.80375448504
1908,110831.10268407757
1909,135913.71728132374
1910,122482.66087954646
1911,212665.17531719236
1912,336622.54116651474
1913,143261.45170473563
1914,58359.37003642917
1915,323533.5636898461
1916,64617.10834407591
1917,234536.5930398727
1918,142360.98029444256
1919,171633.7450176773
1920,146613.51602800353
1921,406864.6155314351
1922,321964.0409099021
1923,231396.21099351344
1924,234002.1996192751
1925,196291.60859643383
1926,394870.4976401654
1927,135136.78904710952
1928,151291.69112496666
1929,124158.40364886777
1930,129915.74728520392
1931,141593.51250569214
1932,138800.6474593973
1933,187983.19546375735
1934,184783.75759775675
1935,172411.1922616315
1936,193708.8052587011
1937,180873.03841751802
1938,166299.02626770735
1939,247690.09035089327
1940,188536.95418886712
1941,171776.89812659664
1942,180120.99997025088
1943,209493.92565494275
1944,369727.88666923466
1945,394997.3819518666
1946,139908.2955151417
1947,319671.578165816
1948,172104.52303527878
1949,240072.28756864168
1950,187110.62291232724
1951,245634.15192070746
1952,208322.5884333602
1953,165912.33724201802
1954,184635.74371426116
1955,138283.7902858719
1956,324832.4782024857
1957,152940.80289531825
1958,296908.35537438665
1959,141692.1841734213
1960,115767.91508311252
1961,122007.8928549163
1962,95307.74504434205
1963,103480.58551028447
1964,108163.24958116308
1965,144128.6880841581
1966,138948.69320376625
1967,289186.2543283189
1968,439706.99582356226
1969,389901.067590829
1970,440092.5048197579
1971,491151.15255360457
1972,384419.8346671264
1973,257508.58516320775
1974,330866.83664108434
1975,537220.6261469915
1976,268673.4154970829
1977,363822.4406996439
1978,363947.00043870497
1979,321001.0562380414
1980,200088.43202530988
1981,346397.6624848038
1982,224319.79950572003
1983,208219.41945597375
1984,166156.41461610224
1985,223580.6075371847
1986,207438.54222033694
1987,180273.32200767123
1988,175395.45186462847
1989,190701.41166369885
1990,210008.49955969997
1991,238576.85907160304
1992,216155.21710846777
1993,166683.83774841187
1994,232691.6090597632
1995,184857.18556238973
1996,250450.7754423856
1997,306322.59215324116
1998,324444.2213611703
1999,272132.0303512108
2000,313163.81917841197
2001,273854.8445091313
2002,241218.941579566
2003,255237.57181263634
2004,278740.3072512164
2005,221472.81181318552
2006,224879.67123445717
2007,245426.61575517408
2008,214744.15837095957
2009,195857.4307509326
2010,184972.15555380407
2011,134262.85978812052
2012,172547.50453503313
2013,180033.74148529884
2014,185612.97732722107
2015,199233.82806965872
2016,193420.9912347712
2017,194350.95469370688
2018,122247.80108236599
2019,135442.97768065232
2020,101576.49850472454
2021,106410.41119138383
2022,182622.13939746554
2023,141950.12187298306
2024,265777.7947272443
2025,354921.86113474384
2026,175068.04303815443
2027,158899.59017222867
2028,150025.60255156033
2029,171366.86951103646
2030,267792.21521947917
2031,232021.1414649796
2032,254023.15774215
2033,257389.73890318186
2034,172254.61915416663
2035,223062.01617810706
2036,193474.9979170258
2037,203008.84752957986
2038,305030.9071917279
2039,226397.6795754793
2040,285964.6504825306
2041,293713.26858795923
2042,205321.5707923855
2043,177421.57222640252
2044,171293.49097193326
2045,217930.20171133633
2046,148892.64098629914
2047,143006.24910518824
2048,138917.9016861745
2049,139039.4396868933
2050,172771.86613738711
2051,103918.4036075882
2052,122188.3453638289
2053,147846.8464780825
2054,92659.42969314885
2055,153103.53365553054
2056,141652.36646065797
2057,115313.02431692113
2058,214871.72609606158
2059,132972.74019107115
2060,173197.0053122688
2061,169891.3123686444
2062,131565.25144323852
2063,116088.42168421864
2064,142050.74267414364
2065,115183.6106051997
2066,159188.38942327513
2067,110108.491702994
2068,139942.7628429482
2069,83960.82904467208
2070,114022.3936481413
2071,95776.03827368826
2072,135088.78062371066
2073,133165.01573539566
2074,189461.30487248374
2075,147678.60737833608
2076,118478.93576605765
2077,157504.66210891592
2078,125255.32476355767
2079,131642.78724818636
2080,119887.76369254492
2081,128283.63322264649
2082,124147.27166674682
2083,145019.37638246134
2084,112258.6627429911
2085,121169.64720554999
2086,107123.39731981259
2087,118992.30858676271
2088,94231.35672673193
2089,79138.69278478605
2090,127213.0723905327
2091,110534.60568983507
2092,120895.76832694077
2093,112752.01278725931
2094,108338.39553599522
2095,147596.26177373546
2096,81343.77773685062
2097,98963.57758744527
2098,146687.75150348642
2099,58945.34191243752
2100,78129.6857719553
2101,111526.31549381652
2102,125229.4926268661
2103,104863.44494736561
2104,133758.51861429153
2105,129251.07849980198
2106,68814.93373751524
2107,201307.68757599132
2108,113786.71118559837
2109,109012.1795282617
2110,123274.89920410134
2111,136978.81869901207
2112,137913.26614114502
2113,122689.83129196006
2114,120379.3251814766
2115,166843.49807872175
2116,111417.06951260092
2117,153244.76600547074
2118,122483.28545861428
2119,117864.96055583426
2120,115924.96296138511
2121,84645.64814268428
2122,116964.16843354481
2123,85964.60923958424
2124,157923.80106463615
2125,125068.4412509274
2126,149525.2332422515
2127,157141.5651133045
2128,125257.88634080418
2129,88602.36923953402
2130,135784.2484311734
2131,140294.3540802817
2132,109763.71505018884
2133,120490.77855997506
2134,119962.81341112967
2135,95542.47251043406
2136,73169.91840414793
2137,105754.76314307358
2138,130223.66456114218
2139,147025.51938937168
2140,138992.81721250023
2141,149736.62751760017
2142,127934.48349799981
2143,143976.3102925528
2144,121640.71475316276
2145,138191.25829732686
2146,166609.79215547326
2147,138032.62639471563
2148,136160.5095405484
2149,150676.5806348183
2150,226649.91583405767
2151,117641.28352210356
2152,168110.3131075357
2153,168554.1574679702
2154,101919.39983673544
2155,141766.62234721746
2156,260905.6380131693
2157,232861.32282325963
2158,233995.5160077591
2159,206520.6665454259
2160,176407.01094039378
2161,235899.36546060198
2162,432533.63701721234
2163,348484.8908349774
2164,246964.40384227503
2165,202163.94193727052
2166,156160.57961350458
2167,221156.2680510967
2168,199936.10842248437
2169,194846.98013481643
2170,216076.26882774386
2171,156700.44959696216
2172,133428.5995022579
2173,170033.1887208897
2174,226072.29452512958
2175,295625.62895710126
2176,315296.6826790811
2177,242920.07913173357
2178,206798.25950984
2179,140921.43199202826
2180,214674.73277873313
2181,189262.34738582527
2182,223483.96874528448
2183,190718.19256259906
2184,120748.5475229673
2185,116827.24442006485
2186,146882.1603188134
2187,149665.53821001705
2188,153236.03864579933
2189,281447.5988736379
2190,79377.69440993233
2191,79967.62093729514
2192,89043.37765863608
2193,108779.42787114448
2194,104264.05824908901
2195,110961.29024642844
2196,99690.56019491106
2197,118838.18079357332
2198,152711.5497563749
2199,178099.50382622777
2200,149391.06695355522
2201,143643.31515423473
2202,214559.35407377765
2203,138985.01867029353
2204,182227.991550242
2205,120329.63979410316
2206,139749.19663968007
2207,220482.83030808083
2208,263526.0325940928
2209,239251.0023439937
2210,122532.90511366082
2211,112705.68617454433
2212,119942.03080215449
2213,103248.1038771543
2214,129888.1765365614
2215,101412.53837038379
2216,145946.22947028134
2217,65314.7971164872
2218,69783.182739764
2219,66051.4743599292
2220,68548.11468757218
2221,326820.5838742636
2222,275765.8670059481
2223,276401.0105383408
2224,203160.36554641734
2225,119931.93652153859
2226,185848.86800748194
2227,200911.59106893267
2228,262253.0739727187
2229,249433.0020462142
2230,157727.10107681633
2231,213434.66872032845
2232,177502.66611261258
2233,177669.04450787522
2234,233784.34966076573
2235,217823.2946863787
2236,266472.67886250035
2237,334312.24264640664
2238,197214.45733074564
2239,107395.33198716165
2240,157252.11908837696
2241,155411.4514522006
2242,123916.82578174668
2243,124545.54687687012
2244,100749.5822904125
2245,98994.15221094684
2246,141244.5811142649
2247,112402.14812324205
2248,125039.45107449067
2249,123160.20926427096
2250,131848.14325402532
2251,105464.37021154829
2252,177552.62782252286
2253,155005.24441189234
2254,176313.53938285995
2255,188416.6975211298
2256,175130.4425262031
2257,211506.56912958546
2258,159654.8481817139
2259,176565.68885982755
2260,153610.66123376187
2261,186994.53013303096
2262,211369.73450318543
2263,380953.8583188576
2264,508065.01695704693
2265,168298.48296614713
2266,307440.53079456696
2267,392048.7823928323
2268,419995.0696251344
2269,146591.3737262342
2270,194927.48502159124
2271,219980.30514697995
2272,192666.28955636598
2273,161642.2153746414
2274,181605.5304003302
2275,161445.51421020497
2276,196016.9784794154
2277,183955.17266835444
2278,146710.33214591764
2279,128149.97931215426
2280,119631.55449170542
2281,165190.4817273206
2282,176583.00494787795
2283,104052.71987147586
2284,113331.64800541874
2285,143729.07983893523
2286,124062.72000755434
2287,361682.2765023756
2288,276028.55938726093
2289,392335.5964246316
2290,495685.15807719657
2291,330302.5500228279
2292,448509.08487862675
2293,495702.48615308834
2294,409203.47110376135
2295,490340.92222334596
2296,297228.1664137138
2297,337015.43772325735
2298,342219.7878299616
2299,369994.38646540634
2300,342468.2120221591
2301,296189.5838392539
2302,250494.6679082824
2303,240423.05294866546
2304,246245.0693011747
2305,199725.2925069568
2306,194023.02525347754
2307,198155.41722557938
2308,226599.96293491998
2309,275680.4589208272
2310,213715.44664941065
2311,203839.39578923007
2312,169659.8755844385
2313,172637.45905460342
2314,170885.36306820472
2315,178131.2818962966
2316,188138.04098400768
2317,184781.61849047762
2318,179953.81933433725
2319,180840.09698826732
2320,187220.10593701125
2321,240939.23008409323
2322,177512.8067818437
2323,185407.10807700647
2324,177321.04054592148
2325,211630.96314391552
2326,170423.35624461394
2327,205348.00329469278
2328,225237.33163981285
2329,191766.81963984488
2330,183416.7917209078
2331,356515.56969410775
2332,402992.33660512476
2333,328157.8095351218
2334,251132.2406879851
2335,275918.86530599435
2336,325434.4804723179
2337,206978.31714391016
2338,272556.30504995177
2339,212232.1445104226
2340,399357.52753639885
2341,217396.43434979266
2342,231834.96577653073
2343,228699.25836702227
2344,215397.26664165355
2345,234476.34321022304
2346,215712.49258784606
2347,202052.26469260844
2348,240951.0489348169
2349,178010.7355920045
2350,301081.64595311653
2351,257198.56240948138
2352,245464.303522532
2353,239495.49323041592
2354,138926.23714316473
2355,142701.81969064352
2356,150778.76290727657
2357,191228.97335605632
2358,196468.94516192016
2359,133031.56950978996
2360,113599.16578805482
2361,147042.39768311867
2362,275210.7275455353
2363,138115.1881086501
2364,150874.81792692037
2365,219152.04994833458
2366,188525.37448148284
2367,223037.10811551416
2368,219783.1543687947
2369,219571.49610644736
2370,170695.165066464
2371,168172.83260704618
2372,198443.6499350544
2373,279716.5499468129
2374,327940.4087432225
2375,250678.35017208924
2376,304545.4268405201
2377,363894.36344096577
2378,147659.37409866386
2379,205545.97090265597
2380,149362.92139439032
2381,172305.95692984492
2382,206215.1730380132
2383,201270.51943488512
2384,248140.73988713959
2385,163478.63547189865
2386,137190.17268934322
2387,133156.07350256326
2388,97035.42300911761
2389,120425.62681203813
2390,144885.98456198222
2391,147197.18746266834
2392,116245.67156716234
2393,167618.37545595487
2394,142723.94371528347
2395,209571.25594392914
2396,141627.32773183077
2397,217997.39537693775
2398,132170.65338506963
2399,61578.24763685568
2400,64895.54259466923
2401,119781.33174926242
2402,135221.02325654868
2403,140568.85350663093
2404,146049.4716328408
2405,160277.0326189383
2406,142456.36006518922
2407,126806.14246010529
2408,146259.01148846798
2409,123010.54214765155
2410,163848.3691986745
2411,116018.93332667544
2412,154383.05112953493
2413,130527.15842329679
2414,152695.38353493414
2415,133307.12817598088
2416,126216.54520405555
2417,135313.1218595196
2418,132832.1859973008
2419,130149.14534359297
2420,124178.37468170923
2421,148674.13754490257
2422,108248.85874134328
2423,113587.92273668447
2424,154857.99955964508
2425,198517.3705320091
2426,127431.99904395001
2427,128940.54798885956
2428,175151.31540184043
2429,112362.29645048911
2430,131867.55927664394
2431,109612.93828229462
2432,144487.87692101893
2433,147313.59543328476
2434,140476.19178973255
2435,150961.614181041
2436,110108.99324009284
2437,108266.45252024828
2438,125155.09257968304
2439,100294.85035427747
2440,123505.98517686443
2441,89048.70713331178
2442,98593.96365418582
2443,121388.50988955589
2444,130780.061097623
2445,84058.83181436511
2446,135454.99790972658
2447,178810.13431616337
2448,130555.23520161428
2449,115641.77381042701
2450,148685.99173487286
2451,126149.37860790052
2452,198382.951234832
2453,91514.38512713258
2454,117194.79061365103
2455,114614.74684214109
2456,134379.094377819
2457,135172.1048030054
2458,127117.37386893317
2459,110152.89634735938
2460,137322.42886449935
2461,124109.63514039444
2462,136940.18902687385
2463,125246.16836688705
2464,180834.46935105123
2465,145496.60499003137
2466,118158.13838477098
2467,134048.71508149823
2468,79795.15302639506
2469,77860.74143110806
2470,186645.47692119185
2471,210809.5196702585
2472,158573.19573509687
2473,117295.20149679022
2474,74079.9915829741
2475,221794.92046547733
2476,115117.1185319883
2477,126712.52068309727
2478,149567.86032558128
2479,104855.67643720476
2480,151469.68229441065
2481,121499.20484777095
2482,126668.73761949383
2483,112365.04459854736
2484,121454.27332398202
2485,127286.64484375832
2486,150024.40854604842
2487,167037.53160270042
2488,165402.0447525027
2489,149292.93744953268
2490,147942.54617473084
2491,93461.73037683536
2492,192011.24456130265
2493,143363.42047716642
2494,144370.1825043668
2495,88653.35594867596
2496,238657.11300898198
2497,154552.6408426942
2498,110586.3704367174
2499,85354.58715084271
2500,126490.91691928112
2501,137502.23632662703
2502,144387.3635916432
2503,95075.07098047114
2504,188584.2708937283
2505,223462.23547715638
2506,250347.06151281245
2507,289155.16340564773
2508,250942.0910001815
2509,212468.73669876595
2510,214909.1391705949
2511,175854.02016246883
2512,209283.07318733996
2513,217800.48884997342
2514,246932.66222444066
2515,153057.26288689097
2516,172556.24228699444
2517,148797.355977025
2518,151633.36230582336
2519,234160.71301999775
2520,216798.65118528123
2521,186221.02093015012
2522,222819.99128995152
2523,121832.77738482921
2524,137699.7616359461
2525,152816.4076465455
2526,142249.1917218534
2527,119562.81231921905
2528,132794.47130214417
2529,139091.63656965044
2530,130505.15493146912
2531,260241.76095860667
2532,226850.94415680328
2533,196852.1810643186
2534,232122.6285443561
2535,305506.5019785591
2536,233054.8794485138
2537,240811.00501864727
2538,182849.0126759663
2539,182604.56353677285
2540,178086.12771717546
2541,179015.84437322902
2542,165387.40400186938
2543,122541.59957953886
2544,122045.10356561157
2545,128138.49858844656
2546,128371.61790401777
2547,135297.3498230774
2548,153069.18572323764
2549,157857.5751228779
2550,993757.5257210977
2551,141540.29890576866
2552,129940.17416689743
2553,77349.0264653503
2554,95892.92534423154
2555,121803.60010256682
2556,101292.63047237406
2557,105931.63007873175
2558,150581.7484759333
2559,137543.94615920866
2560,152204.32878797848
2561,148305.95940366574
2562,141690.26026321357
2563,151769.62930680776
2564,204612.35842262307
2565,137433.22325446515
2566,158223.52367366233
2567,138464.32837683609
2568,201996.03278711298
2569,215923.69531285006
2570,118285.70956761959
2571,182720.02332973905
2572,150769.7190840179
2573,219027.12113027947
2574,270564.2658994934
2575,133745.08937542757
2576,117569.44676685687
2577,113115.17601494772
2578,82838.3207424443
2579,66233.28671676226
2580,97676.09132932426
2581,105819.77457650518
2582,102690.10059349908
2583,276339.27263935783
2584,167878.10091390414
2585,177817.8758984693
2586,216511.9198396636
2587,195640.04422541382
2588,144465.80291405707
2589,148554.97826542606
2590,208817.13475646544
2591,224179.56844966902
2592,213373.49084847735
2593,252198.66142261965
2594,179091.04555660265
2595,200820.6831511705
2596,289132.03208276344
2597,186423.1247341871
2598,289594.5151120727
2599,331258.0213965366
2600,162062.04069381877
2601,146011.33521959517
2602,81188.16026423647
2603,91118.97552554403
2604,88665.72312130601
2605,77727.16631882754
2606,145279.3234932768
2607,202509.29054411338
2608,194049.3248368277
2609,171792.8972050647
2610,112524.5350821371
2611,124149.37223711613
2612,156037.41479037557
2613,129780.91095298433
2614,125291.06419829554
2615,152199.2720447695
2616,145406.41409883043
2617,179816.87706548028
2618,190814.5978895597
2619,197434.70368765556
2620,190736.79406268074
2621,174436.4415799242
2622,182583.56937229756
2623,247638.47255999496
2624,306600.7311143457
2625,301940.162186236
2626,172848.37587410916
2627,165961.60293566057
2628,497663.0111836382
2629,544715.3265369333
2630,371406.86722278537
2631,487147.3376256518
2632,440042.5945508988
2633,318488.9391769543
2634,437036.83137610817
2635,160606.94367320166
2636,174214.75347694507
2637,176478.52238640477
2638,262958.26536256575
2639,182352.12537963313
2640,153933.38700117863
2641,105966.16319085885
2642,180135.8226001903
2643,104952.17830759479
2644,122581.52222533766
2645,107497.38802675866
2646,95442.47848808527
2647,104423.6408105515
2648,141324.4851901497
2649,149817.78496877832
2650,141329.04534191833
2651,139219.62617417154
2652,419631.60295323667
2653,244612.7838170464
2654,253353.07680136166
2655,416117.19965319836
2656,312292.6051888914
2657,358113.28525807697
2658,304603.0050806756
2659,302129.0898540744
2660,360918.4657352262
2661,353977.6152340316
2662,358971.55306962586
2663,283842.8896603475
2664,269352.0466438396
2665,326617.7023810893
2666,281635.8788297733
2667,168438.63791041105
2668,176116.83531536988
2669,175497.88398982282
2670,268120.0382534339
2671,181655.71016189875
2672,193957.44459493016
2673,203863.8720713029
2674,202285.79533853807
2675,176204.12310696807
2676,187335.85343961322
2677,200726.38010994485
2678,247658.14008571047
2679,269524.30675430153
2680,280776.9716457136
2681,405862.4771218905
2682,323056.8842117995
2683,591694.554627153
2684,308974.1827307212
2685,329405.23608663166
2686,255032.76969706133
2687,325303.7281212652
2688,213315.47275363866
2689,205288.32421207151
2690,456729.6023177131
2691,190483.97291080377
2692,137040.09260335474
2693,195711.67068099522
2694,132519.74384222983
2695,192150.15946184334
2696,181639.47065612528
2697,189211.45475941367
2698,190019.2213023862
2699,174823.81796742958
2700,153991.0756270885
2701,148853.349687898
2702,112107.67645230466
2703,118909.85473356512
2704,141182.48655958913
2705,118083.54282765498
2706,111787.43719989611
2707,121217.52736889743
2708,134098.16718079068
2709,103807.01447918973
2710,127108.36490100552
2711,312148.52410053357
2712,389180.20517030614
2713,173762.8681193513
2714,151915.64269915785
2715,168944.28201124503
2716,143738.62911524548
2717,191843.90863101144
2718,222882.21541980904
2719,156248.22994449298
2720,172888.24228800117
2721,135085.12458044966
2722,161087.2765980948
2723,138872.54815281453
2724,126506.83253619033
2725,130755.32430856174
2726,152619.59506291873
2727,172853.91202011198
2728,172729.01568166644
2729,150141.0030253383
2730,145059.6559475718
2731,127780.85961562613
2732,130483.85403336579
2733,159070.66794915008
2734,142596.75695165072
